Date,Open,High,Low,Close,Adjusted Closing Price,Volume
7/16/2021,134.79924,134.79924,132.495224,132.79158,116.527481,4298328
7/19/2021,130.449326,132.399612,130.219879,131.854691,115.705338,8977086
7/20/2021,136.711288,138.546844,132.600388,133.814529,117.425117,14237838
7/21/2021,133.814529,135.172089,133.508606,135.086044,118.540916,5024984
7/22/2021,135.430206,135.573608,134.235184,134.521988,118.045937,3466653
7/23/2021,134.761002,135.468445,134.158707,135.124283,118.574448,4680013
7/26/2021,135.172089,136.711288,134.923523,136.491394,119.774132,4441630
7/27/2021,136.261948,137.323135,135.372849,136.472275,119.757339,3281302
7/28/2021,136.72084,136.806885,135.411087,135.53537,118.935219,2660815
7/29/2021,136.07074,136.673035,135.372849,135.688339,119.069443,2793761
7/30/2021,135.296371,135.611862,134.598465,134.761002,118.255676,3698238
8/2/2021,135.229446,136.768646,134.827911,135.20076,118.641579,3064257
8/3/2021,135.659653,138.336517,135.420654,137.734222,120.864731,4272596
8/4/2021,137.476105,137.839386,136.20459,136.481842,119.765747,2960285
8/5/2021,136.73996,137.103256,135.965576,136.491394,119.774132,2884240
8/6/2021,136.711288,138.040146,136.606125,137.753342,120.881531,4002833
8/9/2021,135.946457,136.233276,134.770554,135.038239,119.863205,5129689
8/10/2021,135,135.573608,134.168259,135.162521,119.973541,5543695
8/11/2021,135.544937,136.491394,135.277252,135.879547,120.609985,4455960
8/12/2021,136.00383,136.854691,135.831741,136.778198,121.407654,2184780
8/13/2021,136.367111,137.265778,136.175903,136.883362,121.500992,1997965
8/16/2021,136.931168,137.418732,135.975143,137.27533,121.84893,2913319
8/17/2021,136.711288,136.864243,134.885284,136.156784,120.856064,3215195
8/18/2021,135.439774,135.678772,133.26004,133.336517,118.352722,3672192
8/19/2021,132.59082,133.317398,131.175903,131.950287,117.122269,4351465
8/20/2021,131.682602,133.250473,131.233276,132.992355,118.047249,2780059
8/23/2021,133.479919,133.986618,132.695984,133.479919,118.480019,3179422
8/24/2021,133.632889,134.063095,133.193115,133.690247,118.66671,2474418
8/25/2021,133.766724,134.608032,133.326965,133.709366,118.683678,2105389
8/26/2021,133.814529,134.608032,132.60994,132.676865,117.767212,2613640
8/27/2021,132.60994,133.451248,132.313583,133.27916,118.301819,2572637
8/30/2021,133.365204,133.728485,132.715103,132.858505,117.928436,2087293
8/31/2021,133.403442,134.741867,132.839386,134.168259,119.090996,4429915
9/1/2021,133.824097,133.910141,133.068832,133.173996,118.208473,2588327
9/2/2021,133.575531,133.891006,132.915863,133.852768,118.810974,2840413
9/3/2021,133.537292,134.292542,133.173996,133.441681,118.446075,2009575
9/7/2021,133.508606,133.642441,131.701721,131.988525,117.156212,3436110
9/8/2021,132.065002,132.973236,131.548752,132.571701,117.673874,3122728
9/9/2021,131.787766,132.848953,131.510513,131.682602,116.884682,3669682
9/10/2021,132.715103,133.240921,130.975143,130.994263,116.273682,4157955
9/13/2021,132.313583,132.877625,131.462708,132.07457,117.232597,4334729
9/14/2021,132.313583,132.476105,129.388138,130.229446,115.594833,4659198
9/15/2021,130.229446,131.73996,129.703629,131.166351,116.426453,3403579
9/16/2021,131.242828,131.883362,129.741867,130.430206,115.773026,2765624
9/17/2021,129.780121,129.942642,129.110901,129.28299,114.754723,5890340
9/20/2021,128.011475,129.235184,126.940727,128.403442,113.974022,4990152
9/21/2021,129.168259,129.684509,127.093689,127.122368,112.836899,4261927
9/22/2021,127.839386,129.416824,127.60038,128.709366,114.24556,3767901
9/23/2021,129.302109,131.376678,129.091782,130.71701,116.027603,3151807
9/24/2021,131.00383,132.39006,130.736145,131.443588,116.672516,3100762
9/27/2021,131.892929,132.954117,131.434036,132.466537,117.580505,3459017
9/28/2021,133.049713,133.546844,131.175903,131.424469,116.655548,4513072
9/29/2021,131.673035,133.776291,130.439774,133.05928,118.106644,3947499
9/30/2021,133.843216,134.388138,132.40918,132.820267,117.894485,6090230
10/1/2021,134.79924,137.638626,134.196945,137.017212,121.619812,6907889
10/4/2021,136.462708,139.579346,136.089859,137.772461,122.290192,7689251
10/5/2021,138.384323,138.623322,136.367111,136.854691,121.47554,7297524
10/6/2021,136.214142,137.065002,134.694077,136.099426,120.805168,5573506
10/7/2021,136.453156,137.093689,135.305923,135.573608,120.338425,3999695
10/8/2021,135.573608,137.332703,134.847031,136.9216,121.534927,3902940
10/11/2021,137.189301,137.74379,136.137665,136.166351,120.864548,2921792
10/12/2021,135.956024,136.042068,134.13002,134.292542,119.201324,3293436
10/13/2021,134.340347,135.191208,133.518158,134.569794,119.447418,3013003
10/14/2021,134.837479,137.59082,134.808792,137.084137,121.679207,4410668
10/15/2021,137.084137,138.479919,136.510513,138.250473,122.71447,3371049
10/18/2021,137.667297,138.565964,135.525818,136.061188,120.771217,6437189
10/19/2021,134.875717,136.653915,134.340347,135.736145,120.482697,4539117
10/20/2021,135.449326,135.946457,134.512421,135.659653,120.414795,6474008
10/21/2021,127.638626,127.839386,122.466537,122.686424,108.899445,32913959
10/22/2021,122.418739,124.521988,121.042068,122.25621,108.517578,12114981
10/25/2021,121.921608,122.992355,121.357552,122.026772,108.313919,6667204
10/26/2021,121.912048,122.657745,121.185471,121.5392,107.881149,8912861
10/27/2021,121.835564,122.25621,119.512428,119.66539,106.217918,7294176
10/28/2021,119.66539,120.755257,119.13958,120.305923,106.786469,6802138
10/29/2021,119.913956,120.764816,119.416824,119.598473,106.158516,6188973
11/1/2021,119.550667,120.755257,118.393883,120.726578,107.159851,6177153
11/2/2021,120.745697,121.577438,119.416824,120.630974,107.074974,4722062
11/3/2021,120.67878,121.692162,120.152962,121.5392,107.881149,5670784
11/4/2021,123.050003,123.339996,119.900002,120.849998,107.269386,7208700
11/5/2021,121.43,123.769997,121.43,123.610001,109.719231,6790500
11/8/2021,123.989998,124.779999,123.529999,124.540001,110.544731,5625300
11/9/2021,122.559998,122.900002,120.260002,120.849998,108.700813,7236600
11/10/2021,121,122.43,119.93,120.220001,108.134155,6270300
11/11/2021,120.900002,121.790001,120.080002,120.269997,108.179131,4643300
11/12/2021,120,120.639999,118.779999,118.959999,107.000816,5418300
11/15/2021,119.540001,120.160004,118.309998,118.870003,106.919868,5046300
11/16/2021,118.919998,119.900002,118.419998,118.459999,106.551086,4750800
11/17/2021,118.379997,119.330002,117.779999,118.059998,106.191292,4043300
11/18/2021,118.360001,118.360001,116.309998,116.660004,104.932045,5046900
11/19/2021,116.489998,116.559998,115.269997,116.050003,104.383377,5380200
11/22/2021,116,118.809998,115.190002,116.470001,104.761139,6416200
11/23/2021,116.790001,117.940002,116.040001,116.790001,105.048973,4912800
11/24/2021,116.160004,117.269997,116.080002,116.730003,104.995003,3220800
11/26/2021,115,116.339996,114.559998,115.809998,104.16748,3322000
11/29/2021,118.620003,119.610001,117.529999,118.5,106.587067,8949800
11/30/2021,117.5,119.239998,116.449997,117.099998,105.327805,9252700
12/1/2021,118.25,118.93,116.849998,116.919998,105.165894,5958300
12/2/2021,117.370003,117.980003,116.559998,116.900002,105.147919,5267100
12/3/2021,117.360001,119.360001,117.360001,118.839996,106.892876,6630100
12/6/2021,119.400002,121.150002,119.400002,119.910004,107.855316,4785600
12/7/2021,120.480003,122.080002,120.07,121.580002,109.357445,5194000
12/8/2021,122,123.379997,121.519997,123.019997,110.652657,5483900
12/9/2021,122.150002,123.949997,121.790001,123.57,111.147369,4601100
12/10/2021,124.300003,125.330002,123.360001,124.089996,111.615105,4966900
12/13/2021,123.760002,124.360001,120.790001,122.580002,110.256897,6847500
12/14/2021,122.349998,125.029999,122.300003,123.760002,111.318275,5716100
12/15/2021,123.800003,124.82,122.18,123.110001,110.733612,4990000
12/16/2021,123.510002,126.639999,123.480003,125.93,113.270119,7280500
12/17/2021,125.870003,128.639999,125.209999,127.400002,114.592346,10379000
12/20/2021,125.720001,127.199997,124.699997,127.059998,114.286522,4941400
12/21/2021,127.660004,129.339996,127.660004,128.970001,116.004509,4856000
12/22/2021,129.059998,129.789993,127.599998,129.75,116.706093,3923200
12/23/2021,130,130.960007,129.520004,130.630005,117.49762,3649000
12/27/2021,130.630005,131.649994,129.949997,131.619995,118.3881,4293900
12/28/2021,131.600006,133.220001,131.589996,132.630005,119.29657,3445200
12/29/2021,132.399994,134.210007,132.300003,133.350006,119.944183,4239900
12/30/2021,133.75,134.369995,133.330002,133.910004,120.447884,3158100
12/31/2021,134,134.990005,133.610001,133.660004,120.223007,3362100
1/3/2022,134.070007,136.289993,133.630005,136.039993,122.363754,4605900
1/4/2022,136.100006,139.949997,135.899994,138.020004,124.144707,7300000
1/5/2022,138.309998,142.199997,137.880005,138.220001,124.3246,8956900
1/6/2022,138.199997,138.410004,132.509995,135.339996,121.734108,9908100
1/7/2022,134.899994,135.660004,133.509995,134.830002,121.275391,5238100
1/10/2022,134.470001,136.199997,133.380005,135.029999,121.455269,5432800
1/11/2022,130.520004,133.25,127.970001,132.869995,119.512428,11105300
1/12/2022,133.25,134.470001,131.369995,133.589996,120.160057,5352000
1/13/2022,133.899994,136.050003,133.559998,134.759995,121.212418,4868300
1/14/2022,134.550003,135.139999,133.300003,134.210007,120.717728,5310300
1/18/2022,132.949997,133.889999,131.779999,132.940002,119.575401,5246700
1/19/2022,132.899994,133.899994,131.5,131.580002,118.352127,4103700
1/20/2022,131.259995,132.880005,130.570007,130.820007,117.668533,5278200
1/21/2022,131.649994,131.869995,129.270004,129.350006,116.346306,5907000
1/24/2022,127.989998,129.149994,124.190002,128.820007,115.869583,13484000
1/25/2022,129.139999,137.339996,128.300003,136.100006,122.417725,19715700
1/26/2022,136.470001,137.070007,133.130005,134.259995,120.762688,8336000
1/27/2022,133.660004,134.75,132.080002,132.520004,119.197609,5497300
1/28/2022,133.190002,134.529999,131.789993,134.5,120.978577,5471500
1/31/2022,134.089996,134.089996,132.300003,133.570007,120.142052,5859000
2/1/2022,133.759995,135.960007,132.5,135.529999,121.905022,6206400
2/2/2022,135.699997,137.559998,135.259995,137.25,123.452103,5357200
2/3/2022,137,138.759995,135.830002,137.779999,123.928825,6100800
2/4/2022,137.860001,138.820007,136.220001,137.149994,123.362144,4142000
2/7/2022,137.449997,137.820007,136.270004,137.240005,123.443115,3759000
2/8/2022,137.229996,137.520004,135.779999,137.020004,123.245239,4181800
2/9/2022,137.839996,138.350006,136.830002,137.789993,123.937813,5393500
2/10/2022,135.470001,136.559998,133.169998,133.520004,121.543724,5978600
2/11/2022,133.899994,134.710007,132.380005,132.690002,120.788162,4176200
2/14/2022,132.589996,132.649994,129.070007,130.149994,118.476006,5345300
2/15/2022,130.639999,131.679993,129.610001,129.940002,118.284843,4394000
2/16/2022,129.449997,130.440002,128.259995,129.179993,117.592995,4875600
2/17/2022,128.050003,128.5,124.849998,124.970001,113.760635,6797000
2/18/2022,124.940002,125.440002,123.610001,124.349998,113.196228,4609200
2/22/2022,124.199997,125,122.68,123.919998,112.804802,5349700
2/23/2022,124.379997,124.699997,121.870003,122.07,111.120743,4086400
2/24/2022,120,122.099998,118.809998,121.970001,111.029709,6563200
2/25/2022,122.050003,124.260002,121.449997,124.18,113.041473,4460900
2/28/2022,122.209999,123.389999,121.040001,122.510002,111.521286,6757300
3/1/2022,122.669998,123.389999,120.699997,121.349998,110.465324,4873300
3/2/2022,122.589996,124.639999,121.800003,123.860001,112.750191,4891400
3/3/2022,124.959999,126.669998,124.239998,125.93,114.634521,5206600
3/4/2022,124.400002,127.349998,124.209999,126.620003,115.262627,4402400
3/7/2022,126.470001,127.910004,125.620003,126.07,114.761955,5047400
3/8/2022,126.620003,128.350006,124.82,125.68,114.406937,4887600
3/9/2022,127.410004,128.100006,125.910004,126.220001,114.898514,4403500
3/10/2022,125.75,126.029999,123.129997,124.349998,113.196228,5326800
3/11/2022,125,126.769997,123.910004,123.959999,112.841217,4119600
3/14/2022,124.449997,125.160004,122.690002,123.940002,112.823006,3289200
3/15/2022,124,125.940002,123.220001,125.639999,114.370514,4021200
3/16/2022,126.5,127.279999,124.709999,127.040001,115.644958,4292800
3/17/2022,127.099998,128.289993,126.529999,127.959999,116.48243,3671900
3/18/2022,127.379997,128.929993,126.370003,128.759995,117.21067,7466000
3/21/2022,129,129.740005,127.400002,128.100006,116.609886,3384600
3/22/2022,128.5,129.300003,127.849998,129.059998,117.483765,2690200
3/23/2022,129.080002,129.320007,128.25,128.300003,116.791939,2924500
3/24/2022,128.330002,129.369995,127.800003,129.25,117.656723,2971100
3/25/2022,129.5,131.399994,129.309998,131.350006,119.568367,3530200
3/28/2022,130.820007,131.5,129.600006,131.470001,119.677597,2483500
3/29/2022,132.039993,132.839996,130.429993,131.940002,120.105438,5791000
3/30/2022,132.009995,133.080002,131.389999,132.130005,120.278397,2622900
3/31/2022,130.720001,131.880005,130,130.020004,118.357658,4274000
4/1/2022,129.660004,130.270004,128.059998,130.149994,118.476006,4012400
4/4/2022,130.259995,130.449997,128.929993,130.270004,118.585236,2809800
4/5/2022,129.850006,131.229996,128.660004,128.889999,117.329018,3107200
4/6/2022,127.779999,129.509995,127.25,129.389999,117.784172,3958100
4/7/2022,128.869995,129.25,126.730003,128.550003,117.019508,3538300
4/8/2022,128.009995,128.779999,127.269997,127.730003,116.273056,3143300
4/11/2022,127.949997,128.179993,126.18,126.370003,115.035049,3202500
4/12/2022,126.419998,127.339996,125.580002,125.980003,114.680046,2691000
4/13/2022,125.639999,126.669998,124.910004,126.139999,114.825684,3064900
4/14/2022,128.929993,130.580002,126.379997,126.559998,115.208,6384200
4/18/2022,126.599998,127.389999,125.529999,126.169998,114.852974,4884200
4/19/2022,126.080002,129.399994,126,129.149994,117.565681,7971400
4/20/2022,135,139.559998,133.380005,138.320007,125.913193,17859200
4/21/2022,138.229996,141.880005,137.350006,139.850006,127.305954,9922300
4/22/2022,139.699997,140.440002,137.350006,138.25,125.84948,6508600
4/25/2022,137.589996,139.649994,135.190002,139.100006,126.623222,5748300
4/26/2022,139,139.869995,136.169998,136.190002,123.974236,4956200
4/27/2022,135.779999,137.119995,134.630005,135.059998,122.945587,4369100
4/28/2022,136.850006,136.990005,134.809998,135.740005,123.564606,4474300
4/29/2022,135.130005,135.550003,132,132.210007,120.351227,5078700
5/2/2022,133,133.770004,130.889999,133.039993,121.106766,4213500
5/3/2022,133,133.600006,131.990005,132.520004,120.633408,3688600
5/4/2022,132.869995,137.869995,132.139999,137.399994,125.075699,5932600
5/5/2022,136.460007,137.259995,134.759995,135.919998,123.728462,5957400
5/6/2022,135.470001,137.990005,135.470001,137.669998,125.321472,7306400
5/9/2022,134.410004,136.350006,133.320007,134.440002,123.865753,7647900
5/10/2022,135,135.410004,128.429993,129.130005,118.973412,8642400
5/11/2022,129.860001,132.960007,129.860001,130.75,120.465988,5301100
5/12/2022,131.270004,133.619995,130.410004,132.899994,122.446869,5384800
5/13/2022,133,133.800003,131.050003,133.600006,123.09182,4195100
5/16/2022,133.100006,136.509995,132.410004,135.029999,124.40934,4250400
5/17/2022,137.190002,138.369995,135.639999,138.369995,127.486641,4372900
5/18/2022,137.100006,137.619995,132.169998,132.940002,122.483742,6003000
5/19/2022,132,132.320007,128.710007,129.660004,119.461723,5819700
5/20/2022,130.179993,130.369995,125.800003,128.479996,118.374519,6914500
5/23/2022,129.5,131.949997,129.419998,131.169998,120.852951,3591500
5/24/2022,130.570007,134.369995,130.419998,133.800003,123.2761,4189700
5/25/2022,132.860001,134.820007,132.860001,134.389999,123.819702,3299300
5/26/2022,135,137.550003,134.520004,136.889999,126.123062,3929300
5/27/2022,137.389999,139.740005,137.240005,139.270004,128.315842,4608000
5/31/2022,138.199997,139.830002,136.809998,138.839996,127.919678,7978100
6/1/2022,139.669998,140.470001,138.520004,139.429993,128.463257,3796500
6/2/2022,139.449997,140.289993,136.850006,140.149994,129.126617,3734800
6/3/2022,140.259995,142.580002,139.740005,141.179993,130.075607,4352200
6/6/2022,142.979996,144.729996,142,142.880005,131.641922,4766900
6/7/2022,142.600006,142.979996,140.960007,142.779999,131.549774,2887100
6/8/2022,142.070007,142.800003,140.149994,140.830002,129.753159,3005700
6/9/2022,140.149994,141.039993,137.929993,137.960007,127.10891,3591000
6/10/2022,137.800003,137.800003,135.25,136.190002,125.478134,4659500
6/13/2022,133.970001,137.570007,133.759995,135.110001,124.483047,6486000
6/14/2022,135,136.949997,134.860001,135.720001,125.045082,4607800
6/15/2022,136.009995,138.449997,135.580002,137.059998,126.279671,4606900
6/16/2022,135.300003,136.240005,134.389999,135.669998,124.998993,5386400
6/17/2022,135.990005,136.979996,132.850006,135.020004,124.400139,12968500
6/21/2022,135.899994,138.5,135.899994,137.850006,127.007538,4089300
6/22/2022,136.100006,138.179993,136.029999,137.080002,126.298103,3791500
6/23/2022,137.139999,138.619995,136.5,138.440002,127.551125,4547900
6/24/2022,139.199997,142.369995,139.130005,142.059998,130.886398,11493000
6/27/2022,142.259995,143.830002,141.949997,142.800003,131.568207,3936000
6/28/2022,142.919998,144.160004,141.320007,141.860001,130.702148,4064800
6/29/2022,142.740005,143.520004,139.5,140.710007,129.642593,4161500
6/30/2022,139.580002,142.460007,139.279999,141.190002,130.084854,4878000
7/1/2022,141,141.669998,139.259995,141.119995,130.02034,4011900
7/5/2022,139.970001,139.970001,135.270004,137.619995,126.795616,6273400
7/6/2022,138,139.139999,137.130005,138.080002,127.219444,3237000
7/7/2022,138.910004,141.320007,138.830002,140.830002,129.753159,3897100
7/8/2022,140.759995,141.320007,139.820007,140.470001,129.421478,2820800
7/11/2022,140.619995,141.869995,140.130005,141,129.909775,3904700
7/12/2022,140.839996,141.550003,138.570007,139.179993,128.232925,3235400
7/13/2022,137.179993,138.899994,136.800003,137.179993,126.390228,4123200
7/14/2022,135.600006,139.429993,135.020004,139.059998,128.12236,5298400
7/15/2022,140.679993,140.679993,138.610001,139.919998,128.914734,4519300
7/18/2022,140.149994,140.309998,137.779999,138.130005,127.265511,8231700
7/19/2022,131.580002,132.559998,127.720001,130.880005,120.585762,29690500
7/20/2022,130.699997,130.720001,128.059998,129.179993,119.019463,9882000
7/21/2022,128.75,128.809998,125.129997,127.150002,117.149139,11975400
7/22/2022,127.029999,128.320007,125.709999,128.25,118.162613,6467200
7/25/2022,128.440002,129.130005,127.900002,128.539993,118.429802,4702400
7/26/2022,128.259995,129.300003,127.629997,128.080002,118.006004,3645300
7/27/2022,127.970001,129.429993,127.580002,129.119995,118.964188,4175600
7/28/2022,128.75,129.809998,128.610001,129.220001,119.056335,3913700
7/29/2022,129.520004,131,129.309998,130.789993,120.502831,5786800
8/1/2022,130.75,132.699997,130.699997,132.039993,121.654518,4142100
8/2/2022,132.199997,132.779999,130.509995,131.809998,121.442604,4403600
8/3/2022,131.820007,132.860001,131.320007,132.339996,121.930923,3088500
8/4/2022,132.149994,132.289993,131.020004,131.639999,121.285973,3179800
8/5/2022,131.25,132.669998,131.070007,132.479996,122.059914,2586500
8/8/2022,133.100006,133.350006,132.020004,132.610001,122.179695,3821200
8/9/2022,129.919998,130.789993,129.119995,129.470001,120.789589,3496000
8/10/2022,130.75,131.779999,130.339996,131.5,122.683479,3664000
8/11/2022,132.360001,133.229996,132,132.539993,123.653763,3501900
8/12/2022,132.619995,134.089996,131.979996,134.009995,125.025208,2766900
8/15/2022,132.960007,135.190002,132.240005,134.929993,125.883522,2791200
8/16/2022,134.600006,137.369995,134.449997,136.559998,127.404221,4313600
8/17/2022,136.460007,138.419998,136.300003,137.789993,128.551758,3667600
8/18/2022,137.789993,139.119995,137.75,139.070007,129.745956,3177700
8/19/2022,138.75,139.339996,137.660004,138.369995,129.09288,3155800
8/22/2022,137.649994,137.850006,135.470001,135.550003,126.461952,3093600
8/23/2022,135.369995,136.100006,134.720001,134.740005,125.706276,4141800
8/24/2022,134.889999,135.110001,133.110001,133.229996,124.297493,2855400
8/25/2022,133.649994,134.429993,133.070007,133.979996,124.997215,2706000
8/26/2022,134.100006,134.179993,130.339996,130.380005,121.638588,4185300
8/29/2022,129.990005,131.419998,129.570007,130.309998,121.573273,2783000
8/30/2022,130.559998,130.770004,129.289993,129.580002,120.89222,2407900
8/31/2022,129.919998,130,128.399994,128.449997,119.837975,3490400
9/1/2022,128.399994,129.820007,127.739998,129.660004,120.966858,3396200
9/2/2022,130.300003,130.559998,127.239998,127.790001,119.222221,3040600
9/6/2022,127.800003,128.059998,126.300003,126.720001,118.223969,3347100
9/7/2022,126.690002,127.870003,126.279999,127.709999,119.147598,2401500
9/8/2022,127.199997,128.539993,126.589996,128.470001,119.856636,2964600
9/9/2022,128.899994,129.490005,128.059998,129.190002,120.528366,3291900
9/12/2022,130.330002,130.990005,129.889999,130.660004,121.899803,3741100
9/13/2022,129.139999,129.910004,126.769997,127.25,118.71843,4565600
9/14/2022,127.5,129,126.849998,127.690002,119.128937,3819100
9/15/2022,127.389999,127.470001,124.900002,125.489998,117.076431,5141700
9/16/2022,124.360001,127.529999,123.830002,127.269997,118.737091,9839700
9/19/2022,126.489998,128.059998,126.279999,127.730003,119.166252,3981600
9/20/2022,126.900002,126.989998,125.519997,126.300003,117.832123,2837500
9/21/2022,126.889999,127.839996,124.919998,124.93,116.553978,3389500
9/22/2022,124.760002,126.510002,124.410004,125.309998,116.908501,4046600
9/23/2022,124.529999,125,121.739998,122.709999,114.482819,5195600
9/26/2022,122.300003,124.260002,121.75,122.010002,113.82975,3987800
9/27/2022,122.599998,123.949997,121.080002,121.739998,113.57785,4117200
9/28/2022,121.650002,123.230003,119.809998,122.760002,114.529472,4996400
9/29/2022,121.849998,122.620003,120.57,121.629997,113.475227,3817700
9/30/2022,121.660004,122.43,118.610001,118.809998,110.844292,5346100
10/3/2022,120.160004,122.209999,119.599998,121.510002,113.363274,4261700
10/4/2022,122.800003,125.650002,122.519997,125.5,117.085754,4566100
10/5/2022,124.709999,126.459999,124.230003,125.739998,117.309677,3212900
10/6/2022,124.879997,125.300003,121.769997,122.230003,114.035011,5074600
10/7/2022,121.5,121.800003,118.07,118.82,110.853622,4499700
10/10/2022,119.790001,119.959999,117.040001,117.75,109.85537,5990000
10/11/2022,117.459999,119.230003,116.940002,117.800003,109.902016,4043100
10/12/2022,118,118.809998,117.199997,117.57,109.687431,3338800
10/13/2022,116.099998,122.150002,115.550003,121.790001,113.624504,5837500
10/14/2022,121.800003,122.540001,119.839996,120.040001,111.991829,3762400
10/17/2022,121.800003,122.879997,121.43,121.519997,113.372604,5458600
10/18/2022,123,123.940002,121.82,122.940002,114.697395,5120300
10/19/2022,122.360001,123.940002,121.989998,122.510002,114.296227,5906600
10/20/2022,126.25,128.960007,125.150002,128.300003,119.698044,13623100
10/21/2022,128.389999,130.850006,127.589996,129.899994,121.19075,7201300
10/24/2022,130.899994,133.110001,129.850006,132.690002,123.793701,5610900
10/25/2022,132,133.300003,131.300003,132.929993,124.017616,5957600
10/26/2022,133.720001,135.860001,132.809998,135.009995,125.958168,5139000
10/27/2022,135.550003,136.399994,134.449997,134.770004,125.734268,3993200
10/28/2022,135.559998,138.860001,135.220001,138.509995,129.223495,5965500
10/31/2022,138.059998,138.770004,136.600006,138.289993,129.01825,4915300
11/1/2022,138.25,138.649994,136.699997,138.199997,128.934265,3590600
11/2/2022,137.75,140.169998,136.800003,136.830002,127.656128,5360500
11/3/2022,136.419998,136.479996,133.970001,134.470001,125.454361,4442400
11/4/2022,135.649994,137.729996,134.940002,136.960007,127.777428,4178000
11/7/2022,136.639999,138.699997,136.509995,138.339996,129.06488,4043100
11/8/2022,139,140.929993,138.720001,140.039993,130.650925,5042800
11/9/2022,137.949997,138.899994,136.940002,137.389999,129.706848,4720000
11/10/2022,140.259995,141.369995,138.289993,141.229996,133.332092,5389000
11/11/2022,141.5,144.130005,140.960007,143.169998,135.163605,5871300
11/14/2022,142.630005,146.080002,142.179993,144.199997,136.136017,5293500
11/15/2022,144.080002,146.160004,142,144.339996,136.268173,4727100
11/16/2022,144.130005,144.949997,144.009995,144.520004,136.438126,3445200
11/17/2022,143.410004,146.179993,143.25,146.089996,137.920303,3954000
11/18/2022,146.559998,148.309998,145.940002,147.639999,139.383621,4661700
11/21/2022,147.550003,147.929993,146.449997,146.679993,138.47731,3476200
11/22/2022,147.600006,149.350006,147.020004,149.100006,140.761993,7062100
11/23/2022,149.100006,150.460007,148.300003,148.75,140.431564,3658200
11/25/2022,148.270004,149.490005,148.100006,148.369995,140.072815,2075200
11/28/2022,147.979996,148.240005,145.940002,146.179993,138.005264,3538100
11/29/2022,145.910004,147.169998,145.699997,146.490005,138.297943,2754700
11/30/2022,146.190002,149.639999,145.669998,148.899994,140.573166,6377600
12/1/2022,149.979996,150.009995,147.339996,149.160004,140.818634,4495900
12/2/2022,148.130005,149.160004,147.729996,148.669998,140.356049,2900000
12/5/2022,147.940002,148.929993,146.800003,147.410004,139.166504,2784600
12/6/2022,147.300003,147.800003,146.699997,147.5,139.25148,2847600
12/7/2022,147.330002,148.100006,146.289993,147.270004,139.034332,3971300
12/8/2022,147.899994,149.149994,147.369995,147.779999,139.515808,2665700
12/9/2022,147.399994,148.339996,146.970001,147.050003,138.82663,3047600
12/12/2022,147.820007,149.210007,146.940002,149.210007,140.865829,4032800
12/13/2022,150.369995,153.210007,149.949997,150.570007,142.149796,8811500
12/14/2022,150.470001,151.910004,148.449997,149.860001,141.479477,4205900
12/15/2022,148.520004,148.979996,141.580002,142.360001,134.398911,6687000
12/16/2022,141.25,141.919998,138.970001,140.160004,132.321945,9834400
12/19/2022,140.160004,140.440002,137.199997,138.869995,131.104065,5282900
12/20/2022,138.839996,141.429993,138.339996,141.279999,133.379288,5156500
12/21/2022,141.839996,143.089996,140.979996,142.139999,134.191208,3793700
12/22/2022,140.949997,141.440002,138.619995,140.880005,133.001678,3337100
12/23/2022,140.589996,141.860001,139.600006,141.649994,133.728607,2092500
12/27/2022,141.729996,142.720001,141.229996,142.419998,134.455536,2742400
12/28/2022,142.399994,142.809998,139.949997,140.020004,132.189758,2539500
12/29/2022,140.580002,142.259995,140.449997,141.059998,133.1716,2337200
12/30/2022,140.539993,140.899994,139.449997,140.889999,133.011108,2858000
1/3/2023,141.100006,141.899994,140.479996,141.550003,133.634216,3338600
1/4/2023,142.070007,143.619995,141.369995,142.600006,134.625488,3869200
1/5/2023,142.440002,142.5,140.009995,141.110001,133.218811,2866600
1/6/2023,142.380005,144.25,141.580002,143.699997,135.663971,3574000
1/9/2023,144.080002,145.470001,143.399994,143.550003,135.522354,3987700
1/10/2023,143.610001,144.850006,142.899994,144.800003,136.702454,2152100
1/11/2023,145,145.529999,143.449997,145.259995,137.136734,3268700
1/12/2023,144.880005,146.660004,144.520004,145.550003,137.410522,2715900
1/13/2023,144.059998,146.100006,144.009995,145.889999,137.731491,2455700
1/17/2023,146.419998,147.179993,145.009995,145.190002,137.070618,2986500
1/18/2023,144.399994,144.679993,140.229996,140.410004,132.557968,6445600
1/19/2023,140,142.229996,139.75,140.619995,132.75621,4833900
1/20/2023,141.669998,141.860001,140.509995,141.199997,133.303787,7153300
1/23/2023,141.399994,142.990005,141.059998,141.860001,133.92688,5898400
1/24/2023,141.25,142.75,140,141.490005,133.57756,4407600
1/25/2023,140.470001,141.029999,139.360001,140.759995,132.888367,7347500
1/26/2023,137.529999,138.270004,132.979996,134.449997,126.931252,17548500
1/27/2023,134.440002,135.490005,133.770004,134.389999,126.874619,8143100
1/30/2023,134.320007,136.110001,133.979996,135.300003,127.733696,5375700
1/31/2023,135.5,135.649994,133.759995,134.729996,127.195587,7206400
2/1/2023,134.490005,135.789993,132.800003,135.089996,127.535446,5428900
2/2/2023,135.960007,136.720001,134.850006,136.389999,128.762756,6107800
2/3/2023,136.350006,136.949997,135.529999,136.940002,129.281998,3755700
2/6/2023,135.830002,136.320007,134.949997,136.179993,128.564499,4841300
2/7/2023,135.669998,136.399994,134.449997,135.839996,128.243515,3737600
